name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
BGR Services CD OP,DBA The PAC Program of Brooklyn,7 Debevoise Street,2nd Floor,Brooklyn,11206,(718) 388-5950,http://www.thepacprogram.com,40.701429,-73.943098,1,,1,1,,1,,,,,,1,,1,,1,,,
Reality House Veterans CR,,813 Astoria Boulevard,,Astoria,11102,212-281-6004,http://www.realityhouseny.com,40.772747,-73.931841,,,1,1,,1,,1,,,,,1,1,,,1,,1
Long Island Jewish Medical Center,Daehrs Outpatient Drug Free,7559 263rd Street,Littauer Building Zucher Hillside Hosp,Glen Oaks,11004,718-470-8950,,40.750708,-73.711823,1,,1,1,,1,,,,,,,1,1,,1,,,
Promesa Inc,Residential Drug Treatment Prog Adult,1776 Clay Avenue,,Bronx,10457,718-299-1100,,40.846173,-73.904288,1,,1,1,,1,,,,,,,1,1,,,,,1
Carnegie Hill Institute Inc,Substance Abuse Treatment,116 East 92nd Street,,New York,10128,212-289-7166,http://www.carnegiehill.com,40.783481,-73.953819,,,,1,,1,,,,,,1,1,1,,,,,
Bronx Addiction Treatment Center,CD Inpatient Rehab Program,1500 Waters Place,Building 13,Bronx,10461,718-904-0026,http://www.oasas.ny.gov/atc/bronx/index.cfm,40.8452928027687,-73.8407926264143,1,,,1,,1,1,,,,1,,1,1,,1,,,1
New York City Childrens Center,Day Treatment Center,1819 Bergen Street,,Brooklyn,11233,718-221-4500,https://www.omh.ny.gov/omhweb/facilities/nyccc/,40.67489,-73.920695,,1,,1,,1,,,,,,1,,,,,,,
Jewish Board of Family/Childrens Servs,Pride of Judea Counseling Center,243-02 Northern Boulevard,,Little Neck,11362,718-423-6200,http://www.jbfcs.org/programs-services/counseling-services/list-programs/,40.765224,-73.7427,,1,1,1,,1,,,,,,1,1,1,1,,,,
Harlem Hospital Center,Chemical Dependency Outpatient Service,22-44 West 137th Street,Women Pavillion Bldg (WP BLDG) 4th Fl,New York,10037,212-939-3030,http://www.nyc.gov/html/hhc/html/facilities/harlem.shtml,40.814896,-73.938703,1,,1,1,,1,,,,,,,1,1,,1,,,
Educational Alliance Inc,Pride Site I,371 East 10th Street,,New York,10009,646-395-4440,http://www.edalliance.org,40.72653,-73.978559,,,,1,,,1,1,,1,1,,1,1,,,1,,1
Outreach Outpatient Services (OOS),Medically Supervised Subst Abuse Prog,11711 Myrtle Avenue,,Richmond Hill,11418,718-849-6300,http://www.opiny.org,40.700275,-73.832012,1,,1,1,,1,,,1,,1,1,,1,,1,,,
CCNS Flatbush Addiction,Treatment Center,1463 Flatbush Avenue,,Brooklyn,11210,718-951-9009,http://www.ccbq.org,40.634721,-73.949628,1,,,1,,1,1,1,1,1,1,,1,1,,1,1,,
Staten Island University Hospital,(SIUH) Inpatient Psychiatric Unit,777 Seaview Avenue,Building 10,Staten Island,10305,718-226-8924,,40.581919,-74.080478,,1,1,1,,1,,,,,,,1,1,1,,,1,
Elmhurst Hospital Center,,7901 Broadway Street,,Elmhurst,11373,718-334-4000,,40.733798,-73.872167,,,1,1,,1,,,,,,1,1,1,1,,,1,
Visiting Nurse Service of New York,Visiting Nurse Manhattan ACT Program,1250 Broadway,Floor 22,New York,10001,212-609-7841-29,,40.748135,-73.988038,,,1,1,,,1,1,,1,,,1,1,1,,1,,
Transitional Services for New York Inc,TSINY Counseling and Crisis Center,90-27 Sutphin Boulevard,5th Floor,Jamaica,11435,718-526-8400x131,http://www.tsiny.org,40.702054,-73.808004,,1,1,1,,1,1,1,,1,,,1,1,1,,1,,
Bailey House Inc,Mental Health Clinic,1751 Park Avenue,3rd Floor,New York,10035,212-289-6008,http://www.baileyhouse.org,40.802488,-73.94067,,1,1,1,,1,1,,,1,,,1,1,1,1,,,
Bohan Denton Flatlands Guidance Center,,2037 Utica Avenue,2nd Floor,Brooklyn,11234,718-377-5755,http://ccbq.org,40.622116,-73.926859,,1,1,1,,1,,,,,,1,1,1,1,1,,,
New York City Childrens Center,Brooklyn Childrens Behav Health Clinic,1819 Bergen Street,,Brooklyn,11233,718-221-4500-3027,https://www.omh.ny.gov/omhweb/facilities/nyccc/,40.67489,-73.920695,,1,,1,,,,,,,,1,1,,,,,,
Callen Lorde Community Health Center,Mental Health Clinic,356 West 18th Street,,New York,10011,212-271-7200,http://www.callen-lorde.org,40.742986,-74.003163,,,1,1,,1,1,,,1,,1,1,1,1,1,,,
ComuniLife Inc,VIDA Guidance Center,4419 3rd Avenue,,Bronx,10457,718-364-7700x5213,http://comunilife.org,40.851994,-73.893253,,1,1,1,,1,,,,,,1,1,1,1,,,,
Hamilton Madison House Inc,PROSpect Place,253 South Street,3rd Floor,New York,10002,212-720-4540,http://www.hamiltonmadisonhouse.org/,40.71015,-73.990403,,1,1,1,,,,,,,,,1,1,1,,,,
Samaritan Village Inc,Young Mothers/Infants/Toddlers,119 West 106th Street,,New York,10025,212-222-5285,,40.799869,-73.963611,1,,1,1,,1,,,1,,,,1,1,,1,,,1
New York Service Network OP,,198 Foster Avenue,Suites C and D,Brooklyn,11230,718-666-1009,http://newyorkcity.ny.networkofcare.org/mh/services/agency.aspx?pid=NewYorkServicesNetworkIncOutpatientSubstanceAbuse_754_2_0,40.627824,-73.975389,1,,,1,,1,,,,,,,1,1,,1,,,
Community Counseling Mediation Service,Alcohol and Substance Abuse Program,810 Classon Avenue,,Brooklyn,11238,718-230-5100,http://ccmnyc.org/,40.6728066205638,-73.9607990501315,,,1,1,,1,,,,,,1,1,1,,1,,,
Kings County Hospital Center,Chemical Dependency Inpatient Detox,410 Winthrop Street,Building R Ward R2 East,Brooklyn,11203,(718) 245-2635,http://www.nyc.gov/html/hhc/kchc/html/about/info.shtml,40.657334,-73.946539,1,,1,1,,1,,,,,,,1,1,,1,,1,
Harlem East Life Plan (HELP),Outpatient Methadone Clinic/KEEP,2369 2nd Avenue,,New York,10035,212-876-2300-107,http://www.harlemeastlifeplan.com,40.800628,-73.935351,1,,,1,,,,,1,1,1,,1,1,,,,,
Promesa Inc,MTA Outpatient,1776 Clay Avenue,,Bronx,10457,347-649-3046,,40.846171,-73.904316,1,,,1,,1,,,1,1,1,,1,1,,,,,
Phoenix House,Career Academy,50 Jay Street,,Brooklyn,11201,718-222-6600,http://www.phoenixhouse.org,40.7033443963429,-73.9866376557616,1,,,1,,1,,,,,,,1,1,,1,,,1
New Horizon Counseling Center,,10819 Rockaway Boulevard,,South Ozone Park,11420,718-845-2620,,40.674538,-73.803285,,1,1,1,,1,,,,,,1,1,1,1,,,,
SUS Briarwood SRO,,307 Bay Ridge Avenue,,Brooklyn,11220,718-748-3529,http://sus.org,40.635673,-74.025792,,1,1,1,,1,,1,,1,,,,1,1,1,1,,1
Staten Island University Hospital,(SIUH) South Site Clinic,392 Seguine Avenue,,Staten Island,10309,718-226-2000x2274,http://www.siuh.edu,40.516429,-74.197306,,1,,1,,,1,,,1,,1,1,1,1,,1,,
SES Operating Corp/DBA Harlem East,Life Plan Counseling Center,2367-69 2nd Avenue,,New York,10035,212-876-2300,http://www.harlemeastlifeplan.com/,40.800589,-73.935541,,1,1,1,,1,1,1,,1,,,1,1,1,1,1,,
Astor Servs for Children and Families,Astor Day Treatment Program,4330 Byron Avenue,,Bronx,10466,718-324-7526,http://www.astorservices.org/,40.895746,-73.853926,,1,1,1,,1,,,,,,1,,,,1,,,
NYC/HHC Bellevue Hospital Center,Adolescent Day Hospital,462 First Avenue,,New York,10016,212-562-8959,http://www.nychhc.org/bellevue,40.738619,-73.975273,,,1,1,,1,1,,,,,1,1,1,1,1,,1,
Beth Israel Medical Center,MMTP Clinic 6/7,1825 Park Avenue,2nd Floor,New York,10035,212-774-3260,http://www.wehealny.org/services/psychiatry/index.asp,40.805075,-73.938805,1,,1,1,,1,,,,,,,1,1,,,,,
FEGS Bronx PROS,Possibilities,3600 Jerome Avenue,,Bronx,10467,718-881-7600,http://www.fegs.org,40.885374,-73.878583,,1,1,1,,,,,,,,,1,1,1,1,,,
Bridging Access to Care Inc,Bridge to Recovery,260 Broadway,4th Floor,Brooklyn,11213,347-505-5120,http://www.bac-ny.org/,40.708693,-73.95957,,1,1,1,,1,,,,1,,,1,1,1,1,,,
Lutheran Medical Center,Healthy Connections,6025 60th Street,1st Floor,Brooklyn,11220,718-630-7991,http://www.lutheranhealthcare.org,40.638817,-74.015061,,1,1,1,,1,1,,,,,1,1,1,1,1,1,,
NYC/HHC Harlem Hospital Center,CSS Program/Womens Pavillion Room 332,16 West 137th Street,Womens Pavilion 3rd Floor,New York,10037,212-939-1000,,40.814322,-73.937337,,1,,1,,,,,,,,,,1,,1,,,
New York Presbyterian Hospital,School Based Clinic PS 145,150 West 105th Street,Room 306,New York,10025,212-678-2857,http://www.nyp.org,40.799179,-73.965156,,1,1,1,,1,1,,,,,1,1,,,1,1,,
New Alternatives for Children Inc,NAC Mental Health Clinic,37 West 26th Street,6th Floor,New York,10010,212-696-1550,http://www.NacKidsCan.org,40.744626,-73.990409,,1,,1,,,1,,,1,,1,1,1,,,,,
Create Inc,Medically Supervised Outpt Trt Ctr,73-75 Lenox Avenue,Suite 75,New York,10026,212-663-1596,http://www.createinc.org,40.800618,-73.950813,1,,1,1,,1,,,,,1,,1,1,,1,,,
Greenwich House Inc,Chemical Dependency Program,122 West 27th Street,6th Floor,New York,10001,212-691-2900,http://www.greenwichhouse.org,40.745659,-73.99235,1,,,1,,1,1,,,,,,1,1,,1,,,
NYC/HHC Elmhurst Hospital Center,Partial Hospitalization Program,79-01 Broadway Street,,Elmhurst,11373,718-334-2155,,40.74467623,-73.88611972,,1,,1,,1,,,,,,1,,,,1,,,
Lutheran Medical Center,,150 55th Street,,Brooklyn,11220,718-630-7000,http://www.lutheranhealthcare.org,40.646758,-74.021537,,1,1,1,,1,1,1,,1,,,1,1,1,1,1,1,
Child Center of NY Inc,Woodside Clinic,6714 41st Avenue,,Woodside,11377,718-458-4243,,40.744277,-73.897211,,1,,1,,1,1,,,1,,1,,,,1,,,
Coney Island Hospital,CD/Dept Behav Health Clinic Component,Hammett Pavillion 422,2601 Ocean Parkway,Brooklyn,11235,718-319-3061,,40.586007,-73.94186,1,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,
Bridge Inc,ACT Program,1795 Lexington Avenue,,New York,10029,212-289-1788,,40.795675,-73.943464,,,,1,,,1,1,,1,,,1,1,1,,1,,
NYC/HHC Kings County Hospital Center,KCHC Child/Adolescent Psych IP Servs,451 Clarkson Avenue,Building R,Brooklyn,11203,718-245-2579,,40.656571,-73.946224,,,1,1,,1,,,,1,,1,1,1,1,1,,1,
Narco Freedom Inc/New Beginnings,Community Counseling Center,2780 3rd Avenue,,Bronx,10455,718-665-2456,http://narcofreedom.com,40.814915,-73.919385,,1,1,1,,1,,,,,,1,1,1,1,1,,,
New York Foundling Hospital,Mental Health Clinic,2090 Adam Clayton Powell Jr Boulevard,Suite 780,New York,10027,917-485-7280,http://www.nyfoundling.org,40.808758,-73.94891,,1,,1,,1,,,,,,1,1,1,1,,,,
Creedmoor Psychiatric Center,Steinway Weathness and Recovery Center,3811 Broadway Street,,Astoria,11103,718-726-5953x200,,40.759256,-73.919078,,1,1,1,,,,,,,,,1,1,1,,,,
Fordham/Tremont CMHC,,2021 Grand Concourse,Suite 710,Bronx,10453,718-960-3348,http://www.fordhamtremont.org/,40.851957,-73.904595,,,1,1,,1,,1,,,,1,1,1,1,1,1,,
Kings County Hospital Center,,451 Clarkson Avenue,,Brooklyn,11203,718-245-8814,http://www.nyc.gov/html/hhc/kchc/html/about/info.shtml,40.656583,-73.944705,,,1,1,,1,,,,,,1,1,1,1,1,,1,
Alpha School Center OP,,2400 Linden Boulevard,,Brooklyn,11208,718-257-5800,,40.665061,-73.8744,1,,1,1,,1,,,,,,1,,1,,1,,,
Osborne Treatment Services Inc,Outpt Trt Services El Rio Program,809 Westchester Avenue,,Bronx,10455,718-707-2600,http://www.osborneny.org,40.819252,-73.902936,,,,1,,,1,1,,1,1,,1,1,,,1,,
Urban Resources Institute,Marguerite T Saunders Urban Center OP,2639 Atlantic Avenue,1st and 2nd Floors,Brooklyn,11207,718-636-0015,http://www.urinyc.org,40.675985,-73.897204,1,,,1,,,,,,,,,1,1,,,,,
Staten Island University Hospital,Alcoholism Outpatient Clinic,392 Seguine Avenue,,Staten Island,10309,718-226-2752,http://www.siuh.edu,40.5163577225301,-74.1968708784146,1,,1,1,,1,,,,,,,1,1,,,,,
Albert Einstein College of Medicine,,804 East 138th Street,,Bronx,10454,718-665-7500-3058,http://www.einstein.yu.edu/departments/psychiatry-behavioral-sciences/,40.803683,-73.910402,1,,,1,,,,,1,1,,,1,1,,1,,,
Beth Israel Medical Center,MMTP Clinic 8,132 West 125th Street,6th Floor,New York,10027,212-864-8177,http://www.wehealny.org/services/psychiatry/index.asp,40.808262,-73.947241,1,,1,1,,1,,,1,1,1,,1,1,,,,,
Lower Eastside Service Center,Clinic III OTP 1,46 East Broadway,4th and 5th Floors,New York,10002,212-343-3551,http://www.lesc.org,40.713815,-73.995871,1,,,1,,,1,,,,,,1,1,,,,,
Staten Island University Hospital,Key Extended Entry Program,392 Seguine Avenue,,Staten Island,10309,718-226-2807,http://www.siuh.edu,40.516429,-74.197306,1,,,1,,,,,1,1,1,1,,1,,,,,
Staten Island University Hospital,Methadone Maintenance Treatment Prog,392 Seguine Avenue,,Staten Island,10309,718-226-2808,http://www.siuh.edu,40.516429,-74.197306,1,,,1,,,1,,1,1,1,1,,1,,,,,
Bridge Inc,Murray Itzkowitz House,234 East 2nd Street,,New York,10009,212-420-9302,,40.721684,-73.982076,,,1,1,,,1,1,,1,,,,1,,1,1,1,1
Institute for Community Living Inc,Child and Family Division Services,2581 Atlantic Avenue,,Brooklyn,11207,718-290-8100,http://iclinc.net,40.675848,-73.899109,,1,1,1,,,,,,,,1,1,1,1,,,,
Esperanza Basic PROS,,915 Westchester Avenue,,Bronx,10457,646-224-9300x6303,,40.822187,-73.898259,,1,1,1,,,,,,,,,1,1,1,1,,,
VIP Community Services,Medically Supervised Outpatient Prog,1910 Arthur Avenue,4th Floor,Bronx,10457,718-583-5315,http://www.vipservices.org/,40.845465,-73.892994,1,,1,1,,,,1,,1,,,1,1,,1,1,,
Puerto Rican Family Institute Inc,Bronx Mental Health Clinic,4123 3rd Avenue,,Bronx,10457,718-299-3045-3228,,40.84478,-73.897336,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Lincoln Medical/Mental Health Center,Behavioral Health,234 East 149th Street,,Bronx,10451,718-579-5000-4862,,40.817374,-73.924096,,1,1,1,,1,,,,,,1,1,1,1,1,,1,
Greenwich House Inc,Greenwich House Childrens Safety Proj,27 Barrow Street,2nd Floor,New York,10014,212-242-4140x237,http://www.greenwichhouse.org,40.732377,-74.003152,,1,1,1,,1,,,,,,1,1,1,1,,,,
Greenwich House Inc,Senior Citizens Hlth/Consultation Ctr,27 Barrow Street,,New York,10014,212-242-4140-252,http://www.greenwichhouse.org,40.732377,-74.003152,,1,1,1,,1,1,1,,1,,,,1,1,,1,,
Steinway Child and Family Services Inc,Martin DePorres Clinic,22-15 43rd Avenue,2nd Floor,Long Island City,11101,718-956-1305,http://steinway.org.,40.750049,-73.943755,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
Saint Lukes/Roosevelt Hospital Center,Ctr for Intensive Trt of Person Dis,1000 Tenth Avenue,6th Floor,New York,10019,212-523-7590,,40.769971,-73.987281,,,1,1,,1,1,1,,1,,1,1,1,1,1,1,1,
Center for Comp Health Practice Inc,MS,1900 2nd Avenue,9th Floor,New York,10029,212-360-7400,http://www.CCHPhealthcare.org,40.786115,-73.945713,,,1,1,,1,,,1,1,1,,1,1,,1,,,
Taylormayd Inc,CD Outpatient Services,51 Westchester Square,,Bronx,10461,718-829-3617,,40.841689,-73.84348,1,,1,1,,,,,1,,1,,,1,,,,,
John David Center,Serendipity,2071 Fulton Street,,Brooklyn,11233,718-398-0096,http://www.staynout.org,40.678556,-73.910118,1,,1,1,,,,1,,1,,1,,1,,,1,,1
Saint Jospehs Hospital/Yonkers,OTP 1,211-221 Powell Street,,Brooklyn,11212,914-378-7566,,40.669205,-73.903533,1,,,1,,,,,,,,,1,1,,1,,,
SES Operating Corporation,Harlem East Life Plan Unit II,2367-69 Second Avenue,,New York,10035,212-876-2300,http://www.harlemeastlifeplan.com,40.800532,-73.935394,1,,,1,,,,,1,1,1,,1,1,,,,,
West Midtown Management Group,OP 1,505 8th Avenue,4th Floor,New York,10018,212-736-5900,http://www.westmidtownmedicalgroup.net/,40.753175,-73.993112,1,,1,1,,1,1,,,1,,,1,1,,1,,,
Montefiore Medical Center,Wakefield Div Child Psyc Clinic,4141 Carpenter Avenue,,Bronx,10466,718-304-7000,,40.891864,-73.86166,,1,1,1,,1,1,,,1,,1,,,,,1,,
Saint Barnabas Hospital,Inpatient Detox,4422 3rd Avenue,,Bronx,10457,718-960-6401,http://www.stbarnabashospital.org/,40.807749,-73.929633,1,,1,1,,1,,,,,,,1,1,,1,,1,
PSCH Inc,Intensive Psych Rehab Treatment (IPRT),2244 119th Street,,College Point,11356,718-445-0980x1722,http://www.psch.org,40.778818,-73.84911,,1,,1,,,,,,,,,1,1,1,,,,
NYC/HHC North Central Bronx Hospital,Inpatient Psychiatric Unit,3424 Kossuth Avenue,,Bronx,10467,718-519-3986,,40.880684,-73.881168,,1,1,1,,1,,,,1,,,,1,1,,,1,
Brooklyn Community Services,,285 Schermerhorn Street,,Brooklyn,11217,718-310-5600,http://www.wearebcs.org,40.687811,-73.982692,,1,,1,,,,,,,,,1,1,1,,,,
First Steps to Recovery Inc,CD Outpatient,312 West 47th Street,Ground Floor,New York,10036,(212) 397-3711,http://www.firststepstorecovery.com,40.7604857589392,-73.9878056181097,1,,,1,,1,1,1,,1,1,,1,1,,1,1,,
Jewish Board of Family/Childrens Servs,Madeleine Borg Staten Island Csl Ctr,2795 Richmond Avenue,,Staten Island,10314,718-761-9800,http://www.jbfcs.org,40.577122,-74.171593,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Charles Waldo MaClean Espiscopal,Nursing Home,17-11 Brook Haven Avenue,,Far Rockaway,11691,718-869-8000,,40.600464,-73.752093,,,1,1,,1,,,,,,,,1,1,1,,,1
Steinway Child and Family Services Inc,Courtiandt Avenue Clinic,522 Courtlandt Avenue,,Bronx,10451,718-585-2153,http://www.steinway.org,40.815964,-73.919801,,1,1,1,,1,1,,,1,,1,1,1,1,1,,,
Catholic Charities Neighborhood,Services Glendale Mental Health Clinic,6729 Myrtle Avenue,,Ridgewood,11385,718-456-7001,http://ccbq.org,40.701783,-73.88539,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Center for Hearing and Communications,,50 Broadway,Floor 6,New York,10004,917-305-7700,http://chchearing.org,40.706441,-74.012651,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
Northside Center for Child Development,,247-249 West 135th Street,,New York,10030,646-259-2000,,40.816454,-73.94598,,1,,1,,1,,,,,,1,1,1,,,,,
Northside Center for Child Development,,35 East 110 Street,,New York,10029,212-426-3400,,40.796286,-73.947899,,1,,1,,1,,,,,,1,1,1,,,,,
VA NY Harbor Healthcare System,Staten Island Community Clinic,1150 South Avenue,Suite 301,Staten Island,10314,718-761-2973,,40.610434,-74.177799,,,1,1,,1,,1,,,,,1,1,1,,1,,
Allied Service Center NYC,Queens Opioid Treatment Clinic Otp 3,2036 Amsterdam Avenue,,NEW YORK,10032,212-645-0875,http://www.allied-services.org/,40.835269103,-73.9402930483999,,,1,1,,1,1,,,1,,,1,,,,,,
South Beach Psychiatric Center,Heights Hill Clinic,25 Flatbush Avenue,,BROOKLYN,11217,718-875-1420,https://www.omh.ny.gov/omhweb/facilities/sbpc/employment.htm,40.6879588238,-73.9802690581,,1,1,1,,1,1,,,,,,1,1,,,,,
South Beach Psychiatric Center,Mapleton Clinic,1083 Mcdonald Avenue,,BROOKLYN,11230,718-421-7444,https://www.omh.ny.gov/omhweb/facilities/sbpc/employment.htm,40.6268537925,-73.9764072308,,1,1,1,,1,,,,,,,1,1,1,,,,
Goddard-Riverside Community Center,The Other Place,264 West 87th Street,,NEW YORK,10024,212-799-7171,http://www.goddard.org/,40.7891900573999,-73.9765158242999,,1,,1,,,,,,,,,1,1,1,,,,
West Midtown Management Group,DBA West Midtown Medical Group,311 West 35th Street,,New York,10001,212-736-5900,http://www.westmidtownmedicalgroup.net/,40.75312,-73.993567,1,,1,1,,1,1,,,1,,,1,1,,1,,,
One World Counseling LLC,,1670 East 17th Street,3rd Floor,Brooklyn,11229,718-233-2533,http://www.oneworldcounseling.org,40.608945,-73.956715,,,1,1,,1,,,,,1,1,,1,,1,,,
Kings County Hospital Center,Outpatient Program,451 Clarkson Avenue,R Building 2nd Floor,Brooklyn,11203,718-245-4878,http://www.nyc.gov/html/hhc/kchc/html/about/info.shtml,40.656571,-73.946224,1,,1,1,,,1,1,1,1,1,,1,1,,,1,,
South Brooklyn Medical Admin Servs,South Brooklyn Med Servs/MMTP Clinic,685 3rd Avenue,,Brooklyn,11232,718-788-2594x117,,40.663848,-73.997094,1,,,1,,,,,,,,,1,1,,,,,
Center for Comp Health Practice Inc,PAAM,1900 2nd Avenue,12th Floor,New York,10029,212-360-7797,http://www.CCHPhealthcare.org,40.786115,-73.945713,1,,1,1,,1,,,1,1,,,1,1,,1,,,
Kings County Hospital Center,HHC MMTP C12 Clinic II,591 Kingston Avenue,,Brooklyn,11203,718-245-2635-2624,http://www.nyc.gov/html/hhc/kchc/html/about/info.shtml,40.658957,-73.942442,1,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,
Concourse Medical Center Inc,Methadone Treatment Clinic,880 Morris Avenue,,Bronx,10451,718-665-9340,,40.825924,-73.918241,1,,,1,,,1,,1,1,1,,1,1,,,,,
Elmhurst Hospital Center,Alcoholism Outpatient Clinic,7901 Broadway,Comm Medical Ctr H Bldg Room H3-117,Elmhurst,11373,718-334-3987,,40.744621,-73.8862,1,,1,1,,1,,,1,1,1,,1,1,,1,,,
"Jewish Board of Family and Children's Services, Inc.Â ",Loss and Bereavement,135 West 50th Street,,NEW YORK,10020,212-582-9100,https://www.jbfcs.org/,40.7603739694,-73.9815326674,,1,1,1,,,1,,,,,1,1,1,,,,,
"Jewish Board of Family and Children's Services, Inc.Â ",CoD Peer Advocacy Program,195 Montague Street,8th Floor,BROOKLYN,11201,718-488-0100,https://www.jbfcs.org/,40.6940151607999,-73.9914715066,1,1,1,1,,,,,,,,,1,1,,,,,
"Jewish Board of Family and Children's Services, Inc.Â ",Health Home Care Coordination for People with Mental Illness- Bronx (Adult),55 Westchester Square,,BRONX,10461,718-931-4045,https://www.jbfcs.org/,40.841468994,-73.8433024609,,1,,1,,,,,,,,,1,1,,,,,
"Jewish Board of Family and Children's Services, Inc.Â ",Bronx Home Based Crisis Intervention,521 West 239th Street,,BRONX,10463,718-601-2280,https://www.jbfcs.org/,40.8894484241,-73.9092345339,,1,1,1,,1,,,,,,,1,1,,,,,
Jewish Board of Family & Children's Services,JBFCS- Bay Ridge Counseling center,9201 4th Avenue,,BROOKLYN,11209,718-238-6444,https://www.jbfcs.org/,40.6182253651999,-74.0302102578999,,1,1,1,,1,,,,,,,1,1,,,,,
Jewish Board of Family & Children's Services,JBFCS Brooklyn PROS Possibilities,195 Montague Street,,BROOKLYN,11201,718-488-0100,https://www.jbfcs.org/,40.6940151607999,-73.9914715066,,1,1,1,,,,,,,,1,1,1,,,,,
Jewish Board of Family & Children's Services,JBFCS Ittleson Center For Children Research,5050 Iselin Avenue,,BRONX,10471,718-549-6700,https://www.jbfcs.org/,40.8990161242,-73.9054812294999,,1,1,1,,1,,,,,,,1,1,,,,,
Jewish Board of Family & Children's Services,JBFCS Madeleine Borg JW Beatman Counseling Center,521 West 239th Street,,BRONX,10463,718-601-2280,https://www.jbfcs.org/,40.8894484241,-73.9092345339,,1,1,1,,1,,,,,,1,1,1,,,,,
Jewish Child Care Association of New York,JCCA Brooklyn Child & Adolescfent Guidance Services,858 E. 29th Street,,NEW YORK,10016,718-859-4500,http://www.jccany.org,40.7398994244,-73.9739205628,1,1,1,1,,1,,,,,,1,1,,,,,,
JGB Mental Health and Mental Retardation Svcs,"JBG Mental Health and Mental Retardation Services, Inc. CTP",1630 East 15th Street,,BROOKLYN,11229,212-769-6259,,40.609688269,-73.9584702583999,1,1,1,1,,1,,,,,,,,,,,,,
Lutheran Medical Center,Sunset Park Mental Health Center,514  West 49th Street,,NEW YORK,10019,718-431-2600,http://www.lutheranhealthcare.org,40.7645500165,-73.9934407256999,1,1,1,1,,1,1,,,1,1,,1,1,,,,,
Lutheran Medical Center,Sunset Park Mental Health Center,4004 Fourth Avenue,,BROOKLYN,11232,718-431-2600,http://www.lutheranhealthcare.org,40.6519762909999,-74.0068617417999,1,1,1,1,,1,1,,,1,1,1,1,,,,,,
"Palladia, Inc.",Ujima House Cr,1806-08 3rd Avenue,,NEW YORK,10029,718-294-4184,http://www.palladiainc.org/,40.7879151034999,-73.9473521054,1,1,,1,,1,,,,,,,,1,,,,,
